tweet,Label
"`  Thanks, John. # ``...Poland annexed...`` - Poland had neither the will, nor the power to annex anything. The discussed lands were given to Poland supposedly to compensate for the eastern provinces annexed in 1939 and again in 1944 by Soviet Union. Poland was the country that suffered the most as the result of WW II, both from Nazi Germany and Soviet Union, therefore any comment hinting that Poland or Poles might be even partially responsible for any consequences of the War is absolutely unacceptable.  # A mention of the Duchy of Swidnica, and it's ruler - Bolko's loyalty to Poland, would be nice.  # More about the diversity in the region across the ages.  # Autonomy of the Polish language speaking people during the Bohemian and Austrian rule, as opposed to the forced germanization after prussian takeover, through the ban of Polish (or Silesian) language, and oppression of the catholic faith - Kulturkampf, is worth mentioning.   # Discrimination of the native Silesians by the Polish government, taking place both right after the war and now, is a must.   What are the specific issues, that I'm supposed to vote on?   `",0
 :I suppose your right. I won't add any more AF links to wikipedia.    :I removed the links that I added.   ,0
  :We love you too.    ,0
"  == Bravo!!!! ==  Bravo on the article you wrote on the House Select Committee on Assassinations. The article flows well and deals with the JFK/MLK findings very without POV.   There's a few things I want to add, but I want to contact Gary Mack first...  Once again, Great Work!!!   ",0
"` I've found a misplaced reference showing that ``generatics`` did not start with me in content, only in name. The book, ``Learn from the Masters``, edited by Dwetz, Fauvel, Bekken, Johannsson, Katz (Mathematical Association of America, 1991), says on p. 286, ``It was not until 1894 that J. Tannery introduced the arithmetic of rationals as pairs [vectors] of integers.`` (Jules Tannery (1818-1910), French, is cited ONLINE.)In 1957, I received a grant from the National Science Foundation to organize the first NSF Workshop in Puerto Rico, planned for high math school teachers (some from States). I taught ``Foundations of Mathematics``. I was sent papers (later lost) from previous Workshops. One set described Tannery's work and Hamilton's formulation of complex numbers as pairs or vectors of reals. The formulator filled in by deriving integers from pairs or vectors of natural numbers. The latter shows how ``the law of signs`` derives from CLOSURE on DEFINED DIFFERENCES (DDs) of naturals  (a - b), s.t. subtrahend is not greater than minuend, hence, a natural number. Critical is multiplication law for DD. From standard multiplication algorithm, find that, for DDs, (a - b) * (c - d) = (a*c + (-b)*(-d)) + (a*(-d) + (-b)*c). Applying, 10 = 5*2 = (9 - 4)*(2 - 0) = 18 + (-4)*(2) + 0 = 10, hence, (-4)*(2) must act as a subtrahend -8, leading to ``negative times positive equals negative`` rule. Applying product rule to 30 = 6*5 = (9 - 3) - (7 - 2) = (63 + (-3)*(-2)) - (18 + 21) = (63 - 39) + (-3)*(-2) = 24 + x = 30, hence, x = 6 = (-3)*(-2), leading to ``negative times negative equals positive`` rule. This is forced by CLOSURE on DDs. However, in the ``Generating arithmetic`` article which I initiated, some one put in that CLOSURE is a concept from category theory, very advanceed math. Yet, the above book, on p. 260, says, ``For Galois (1830), Jordan (1870), and even in Klein's ``Lectures on the Icosohedron`` (1884), groups were defined by the one axiom of closure. The other axioms were implicit in the context of their discussions  finite groups of transformations.`` So CLOSURE goes back at least to 1830.Jonhays0`",0
"  ::Yes, no copyvio according to the author's (confusing, I still maintain) statement in VfD.  I deleted the notice and your comment from the talk page.  - ",0
"  :Sorry if it looks like I voted on my own listing, but upon looking at the page history it seems somebody accidentally merged two listings together yesterday (maybe Michael Hardy?)  Anyway, with history view loads pushing 30 seconds I don't have time for this mess right now.  Good night.    I did not ever merge two lists together.  I have no idea what that could refer to.    ...and I must say, I'm surprised that something like this of obvious genuine scholarly interest would be treated as if it were a silly article, or as if it were merely a list of words.  The recent comment that such articles would be especially useful to people learning English as a second language is a very strong reccomendation just by itself.  ",0
"`  ``to at least some extent, which varies`` is typo meaning that the borders and the extent of occupation varies over time. Jaffa and the area south of Lebanon are occupied all the time, the Gaza Strip and West Bank, full time for parts of both, now claimed by Israel; at least part time for the rest, depending on what's happening that year.   `",0
"  I edited your user page in order to make it easier to reach your contribs.  If you want it deleted, say so, or just blank it.  If you had a user page, no, I wouldn't edit it without your permission.   ",0
  -  Hi. Anniversaries are not events  please don't add them to year pages.   ,0
His Holiness has received the highest Church awards. . .' Which awards were these?   ,0
"    I have seen your helpful recent reversions of user 200.101.75.10 in the Buddhism article. For your information, administrators can revert articles to their former version in just one click. Do not hesitate to ask me to do so in the future. Thanks!  ",0
    Re:  Marking page It's alright.  The wall of shame is there so I (and others if they care) can keep track of troublemakers.  A lot of the topics I edit and watch are controversial so it's good to know who the trolls and biased losers are ) -  ,0
  Wow!  That was fast.  I'm impressed.,0
"`  :Besides the spelling correction i made above, check ``forefront`` in a dictionary; it may come from military terminology, but at the very least, it is jarring to hear it used in that context rather than metaphorically.  19:56, 2004 Jan 7 (UTC)`",0
"`:::Serbs from Croatia ``cleansed`` themselves in the Operation Storm 1995, which is proven beyond reasonable doubt by orders from their commander (now an ICTY inmate) Milan Martic. And, this situation had been ``rehearsed`` several times from 1992 to 1995, as the repentant Milan Babic (another ex-rebel boss and ICTY indictee) has confessed. Nobody ``drove them out``. That's the fate they themselves had chosen. The central difference lies in the fact that no Croatian military units were involved in forced ``transportation`` or similar stuff. More: during ``Lightning`` and ``Storm`` operations, large-scale negotiations had been held with the representatives of Serbian military & civilian authorities in order to persuade them to stay. To no avail. The siren call of Greater Serbia was stronger. That's the Serb way. They either rule as a colonial minority ( parallels with the French in Algeria or the Portuguese in Mocambique are obvious ) or are out- out in Serbia.     `",0
"  In response to the list you quoted: oh, flip. The alumni association is not going to like this. Weirdly enough, I note that there is some overlap between lists - S. Chandrasekhar was a Cambridge grad, but a Chicago professor. (Even weirder, I'm writing this just down the hall from Chandra's old office.) Anyhow, assuming your quoted list is accurate, I submit to your superior information.  08:11 GMT, 1 February 2004",0
"  A copyright violation is a copyright violation.  If you want to work on a copyrighted article in your own personal space, on your own PC, then fine.  When it's done, move it here.  But don't move copyrighted material into Wikipedia space.   ",0
" * I actually wasn't the one who created the numbered entries or linked to them, or who used the 'list-style' profilesI simply went into Green Goblin III to fix a bad link. ",0
"It is a well known fact that iodine sublimes, but is it actually true? Sublimation is the transformation of a solid to gas without melting. Since Iodine has a melting point well bellow it's boiling point it seems very strange that it would undergo sublimation. -",0
"   Anon.  : Go ahead, be bold!  ",0
  Could you please delete San Antonio class amphibious assault ship?  It was a test by a new anonymous user. ''' ,0
  ::Inspiration isn't plagiarism by a long shot. Not to mention that the basic themes of the Hidden Fortress are themselves pretty old... ,0
"  :Yep, vasquez >> vasquez rocks  ==History Moving?==  I think we should move the history section to its own pageit really is quite big.  ",0
   Actually it's Mr Natural health who is under arbitration. Irismeister is a completely separate user. Fabiform considered breifly requesting mediation but thought better of it. ,0
  fifteen-lettered was one.  ,0
" ::::Thanks for being a good sport, Roof.  Why don't we talk over possible fixes here?  A larger question, I suppose, is whether this page should focus mostly on the Ruth aspect (emphasizing Bambino, hence a shorter article) or the Red Sox troubles aspect (emphasizing Curse).  Or both?  I'm open to it.  What do we think?  Let's not ask Mumbles. ;)  ",0
" Feb 2004 (UTC) :::I think it is OK how it is, but the proposed order is better.  Why do you object KingTurtle?  18:39, 14",0
"  - ==Some basic questions Re: Wikipedia== Hi Meelar,  Thanks for the welcome comment! )  I am afraid that I don't know anything about the topics you suggested.  I was hoping to stick with editing and writing in my main field of interest, neuroscience and especially hearing.  I have a couple of questions with regard to Wikipedia.  Is it OK to download an image from the Wikipedia, edit it for content, and then upload it again to the Wikipedia?  (There is one figure that could be used in the Wiki for many languages if it had the latin names instead of English ones...)  Is is OK to link to other web pages that have excellent coverage of a particular topic?  Thanks for advice,  ",0
"  :I don't think the page was ever deleted.  If you're talking about the information on the page that was deleted, you'll find it in the page's history.  ",0
"    ==Duplicate==  Doesn't this article duplicate a lot of material from emoticon. Look at the list of smilies, for example. Should this material be moved to emoticon or vice-versa? Should the two be merged and emoticon be made a redirect to Smiley? I hate to have two seperate articles that discuss the same thing differently. — ",0
"    ==To the person who will rewrite the essay== *Are you interested to rewrite this essay? Great! Have a look at the info I give here, it may help you in your research and rewriting: **In dark ages medicine and therapy was just awful. People believed in superstition. **However, according to many, magick, Alternative medicine, Energy theraphy, Chakras, etc are not superstitions. **In medieval times, Mystics such as Rosicrucians knew how to perform therapy with non-material means. However non-material therapy DOES NOT substitute medicine, and this is emphasised by all serious Rosicrucians today. **Prayer, meditation, visualisation and herbs have a positive effect on human health and help in therapy. **According to Alternative medicine, Chakras play a very important role in health and their imbalance may cause illness. Nadis (the energy channels) and Qi energy are important concepts related to health, too. **Many people, mostly those who support Alternative medicine and mysticism, still believe that illness comes from within the body. **Chinese traditional medicine has some interesting views. **However, the views expressed by mystics and alternative medicine practitioners are not accepted by science. **For some alternative medicine examples, see Edward Bach and Bach flower remedies. **The role of subconsious mind in health is very important and emphasised in Mysticism. Faith healing can be explained easily with the knowledge of the role of subconscious in human body. **Many people who are active in Alternative medicine have no mystical-metaphysical knowledge and just take your money. Thus, most alternative medicine practices cannot be trusted easily.     ",0
" :If you wish please go ahead and make a list of Michigan waterways - I'll warn you, GNIS lists over 4,000 of them. This page is part of Wikipedia: WikiProject Rivers where there is currently a debate about how to name articles on rivers. (To determine how difficult it would be was part of my reason for creating this page.) I favor a single pages for all Michigan Pine Rivers but the debate is ongoing.  ",0
  :::Will get back to this later.  ,0
"  :Never mind, the date issue is resolved.  ",0
"  == What's a good name for this? ==  The article deals with the quackery side (mainly pre-20th century) of electricity therapy, not electrotherapy which is briefly discussed in the article. Should the  name be changed to reflect this? The other option is to divide the article into quackery, alternative medicine and conventional medicine.",0
"`  ::I agree that there is turbelence and a million other processes involved in the flipping of a real coin, and that it would be quite inconceivable for a computer to simulate all of these processes.  But that's boringly obvious.  Why even mention it?  ::Perhaps ``calculate`` the probability would be a term that communicates my point better?  The probability is a computable number.  These probabilities can be manipulated and composed every which way, without involving random numbers, in what may be called a ``simulation``.  The end result is a discrete probability distribution which is an exact solution, not an outcome or event.  ::However, a computer cannot produce an exact solution if the probability model involves a poission distribution.  ::If the coin is biased and the resulting probability is an uncomputable number, this implies that it was biased by an uncomputable number.  But nondimensionalizing solves this problem.  Essentially, we're not really concerned with ``numbers`` when we're talking about a computer.  We're talking, rather, about finite states.  So long as the problem can be coded by a finite number of states, it is discrete, and can be operated on by a turing machine.  ::The poission distribution is often represented in the form:  :::  ::A special case of the poission distribution is the exponential distribution, where the x parameter is 1:  :::  ::-  `",0
"  ==Lebach== Darn  you beat me! And I only had Saarland, not the Saarlouis dist.   ",0
"    Hi.  )  I saw your introduction on the new users log.  If you ever find an article you think is brilliant, you can nominate it on Wikipedia:Featured article candidates.  Here's a few other useful links for you:  How to edit a page, How to write a great article, Naming conventions, Manual of Style. You should read our policies at some point too.   If you want to see what other users are doing at the moment, have a look at recent changes. This is a good way to find random articles you might be interested on working on, or you can simply enjoy reading what other wikipedians have to say. Every article has a Talk page (like this one) where you can raise questions or suggest a direction for an article to take. When you make edits to a page, it's a very good idea to add a few words to the summary field to let other users know what you just did (anything from typo to rewrote article)!   If you have any questions, see the help pages, add a question to the village pump or ask me on . I hope you enjoy editing here and being a Wikipedian!   *If you made any edits before you got an account, you might be interested in assigning those to your username.   *You can sign your name using three tildes, like this: ~~~. If you use four, you can add a datestamp too.   *If you ever think a page or image should be deleted, please list it at the votes for deletion page. There is also a votes for undeletion page if you want to retrieve something that you think should not have been deleted.   Again, welcome! )  |  ",0
"  Takanoha, can you point out the section of 地方自治法 that explains the status of Tokyo-to?  I think that we are misunderstanding each other.  I would like to see what the actual law says, but it's very long and I haven't found the correct section.  I appreciate your help. -  ",0
" The indicated time dilation ratio at the photon capture radius of a gravitationally  collapsed mass is equal to the square root of [(3/2) exponent 1/2, times Planck time divided by two pi seconds]. This is a required condition if the electron is a gravitationally confined particle.",0
"    Greetings Patrick & Co.,  I've just found this page, and inserted some references to other textx foound in the tombs as well. I tried to do it without disrupting too much of what is already here, and if you can smooth the insertions even more, I'd be delighted. I will have to go into my library to find out precisely what else was found in the tombs, and when I do I will mention them here.  Regards,  ",0
"`  : I think that the ``Classic Differences``, ``Current Conflicts`` and ``Unorthodox Practices`` sections in the current article should be merged into one according to Hawstom's outline.  What do you think?  `",0
how did the laptop come about? who made the first laptop?,0
"  :Ah, so how did you figure out which are 'most commonly associated' or are you basing it upon what _you yourself associate with?  ",0
  If you want to add the Torah Cosmos reference to Torah please wait to see the result of the poll in Wikipedia:Votes for deletion. And remember that Wikipedia is not a place for original research.  ,0
"  ==Press Release== I see you contributed to the creation of the press release. Might you be willing to follow these steps, and send off the press release?  ",0
"  :I replied to your comment on my talk page. I will not reply to anything else you have to say, nor will I edit any of the Anarchism articles again. It seems that the only way I can avoid getting in this kind of conflict is to edit math articles, where ignorant people just ask for clarification of obscure passages on talk pages instead of accusing knowledgeable people of misrepresentation. Sadly, even in Science topics (in modern physics and biology especially) this kind of thing happens, too. —  17:09, 2004 Mar 5 (UTC)   -  ",0
"`  * It looks like someone took a copy of ``What links here`` and linked back to every single one.  Here's a list of things which don't really have to do with batteries (apart from the fact that some of them use batteries, which isn't really noteworthy), and which we might be able safely discard.  Any objections?  :Electronics: Accumulator | Transducer | Transistor | Vacuum tube | Telephone switchboard | Diode | Diode bridge | Arc lamp | Flash | Flashlight | Light bulb | Light meter | Lighting | Magneto | Remote control | Fan | Superconductivity | Clockwork | Round-the-pole flying | Static Random Access Memory | Explosively pumped flux compression generator   :Chemicals and elements: Adenosine triphosphate (at least...)  :Automotive: Hybrid electric vehicle (redirects to Hybrid car) | IBM Convertible | Diesel cycle   : Other: Viking program | BASF | Motorola | Operation Bojinka (??) | Philippine Airlines Flight 434 | Raytheon Corporation | Game Boy | Insulin pump | Naval mine | Steadicam | Cellophane (?????) | Mars Pathfinder | Segway HT  :  `",0
  remember to go to bed (and so should I)  ,0
"  ____ fuck off you little asshole. If you want to talk to me as a human start showing some fear the way humans act around other humans, because if you continue your beligerant campaign, i will cross another boundary and begin off-site recruitmehnt.   I can escalate till I am rhetorically nuclear with the whole goddamed mob of you if that is where you think you will find what you want.   You had better start expressing some interest in the concerns presented to you or your credibility as either a document or a community will be about that of a pile of shit.",1
Clearly four (or three if you're going to toss the first one) isn't enough for you.  ,0
How are Metals Different from Non-Matals?,0
"  : I Listed this, as it looked like the single sentences for structures and advantages/disadvantages could probably be expanded, and explained, rather than that there are particular grammatical or other errors in the text.  I don't know of more material that belongs here, but it seemed likely, when I looked at it, that there was some, but I don't know enough about the subject to add anything, so added it to cleanup, so if there was anything useful to add, someone who knows about the subject can add it.  ",0
"`  Hey Seth, after my other edits yesterday, I was thinking that an epistemology section would be good. I'd say if you're up for adding that, or a metaphysics section, go for it. I think providing a brief, coherent, NPOV summary of any aspect of Nietzsche is a difficult task. I also find it somewhat ridiculous that, with my not all that extensive knowledge of Nietzsche, I'm apparently one of Wikipedia's ``Nietzsche experts``. But maybe working together we can actually mold the article into something good.  `",0
"`  ==Britain==  :When the Romans took control of the largest island they called their possessions Britannia. The earlier celtic inhabitants became known as Britons and the island as Britain. Some centuries after the Romans had left, some of these Britons migrated to the near continent. About 1000 years later (i.e. by the late Middle Ages) the region they had moved to was known as Brittany, and to distinguish the island the term Great Britain was used (compare the French names Bretagne and Grande Bretagne). After the fall of the Roman Empire, the name largely fell into abeyance and tended to be used in an historical sense. Geoffrey of Monmouth used Britannia major and Britannia minor to refer to the island of Britain and Brittany respectively.  Which name fell into abeyance - Great Britain? Geoffrey of monmouth comes before Roman departure + some centuries + 1000 years, so his use of Britannia major (= Great Britain) is the first use of it in the article, not a revival or historical use of a name ``in abeyance``.  `",0
"`  ==admin actions==  Has anyone pointed this out to you?  Wikipedia:Requests for review of admin actions.  Irismeister is claiming that you've abused your admin powers, but, crucially I don't think he understands the difference between blanking (which anyone can do) and deleting.  People have already said that if he's saying you blanked things from your talk page (which is what I'm under the impression you did) then it's not anything to do with ``admin actions`` and doesn't belong on that page, so I'd leave a note there to say that's what you did, if I were you.  )   |  `",0
"Hello John, welcome to Wikipedia.  You might find these links helpful: How to edit a page, How to write a great article, Naming conventions, Manual of Style. You should read our policies at some point too.  If you have any questions, see the help pages, add a question to the village pump, or ask me on . I hope you enjoy editing here and being a Wikipedian! *You can find lots more information, including open tasks and daily tips, at the community portal. *You can sign your name using three tildes, like this: ~~~. If you use four, you can add a datestamp as well. *Before saving a page, it's a good idea to use the Show preview button to review your edits. Also, consider writing a summary for each edit.  Again, welcome!    P. S. Thanks for your note at the New user log.",0
"  :::Bah, I can beat that record easily; I recently got into a brief edit war over whether or not Mosaic (disambiguation) should have {{msg:disambig}} at the bottom. Much lamer than this. At least in the case of this capitalization issue the underlying cause of the conflict was meaningful. )  ",0
"  ::I told you that spreadsheet was a work in progress ;)  ::Fox Terriers: yes, I think the pages should be at Fox Terrier (Smooth) and Fox Terrier (Wire).  I don't know why I did otherwise, just an error on my part.  I agree with Steven we should keep to the name most commonly used by the registries where possible.  ::Corgis: I think we should stick with the current [[Corgi (Type)]].  I know it's not the way they are usually described in conversation, but it is the way all the main registries list them.  The search will still find them if redirects are in place.  ::Dachshunds: I remember my reasoning on this one.  It was an even split with the FCI, AKC and CKC grouping the types together and the ANKC, KC(UK) and NZKC listing the six types separately.  As the Dachshund page was already in place I decided not to mess with it for now.  We could eventually do the same as with Corgi - with a generic article at Dachshund and separate articles for each of the six types.  But my worry is that the articles would simply be too similar.  ::All this is just my opinion of course    ",0
"   Sorry, looking again i realized you were probably running a bot & asked John Kenney, who was puzzled by why it didn't work, but fixed it.  Sorry for the disturbance.  And the forgotten sig!  05:07, 2004 Mar 20 (UTC) ",0
"     The author of the Class D section, imo, seems to be confusing Class D amplifiers with Digital to Analog converters (DACs) - the only reason that they are considered digital is that the output devices are only ever in one of two discrete states (saturation/cut off). There is never any conversion of the input into numbers, and most of the distortion is due to the modulation, not the quantisation of the signal.  That is only the opinion of an undergraduate EE student though, if anyone feels more qualified to respond, please do.  -Stuart (March 22, 2004)",0
#dagga #marijuana #weed #cannabis #southafrica #africa @URL+B787627A787600:B787628A787600:B787629A232A787600:B787698A787600:B7876A787600:A787665,1
piers morgan is a fucking faggot\nwe all know this\njust point n laugh,1
Old guy bangs young twat @URL,1
@user @user Send refugees back! Send illegal alixns back. why are are being so hostile to these peop… @URL,1
@user I'd assume he has an entire mongol horde to back him up. So probably nothing.,1
@user exo said fuck nigger lives and left,1
@user @user So many lawyers like keyamo out there a shithole country!,1
“keep in mind i am a negro so my open mind got a screen door” Wayne goin crazy,1
Bitch idk you thats the thing but just like all them dicks have been removed from your used twat.... They also left\u2026 @URL,1
@user You\u2019ll never be zyzz bruh fuckin sick cunt bruh,1
@user @user @user Did I miss the part where the terrorist had a \u201cleftist\u201d manifesto?,1
@user Going to go out on a limb here but I think he might be a twat just kind of gives out a bit of a vibe.,1
@user gay retard,1
Right it\u2019s the synagogues fault for not arming their place of worship with guards. Are u retarded? @URL,1
@user @user wtf ching chong why were you tagged here i-,1
@user is that spic speak I see?,1
@user thanks retard \ud83d\ude1c,1
Remember to Drink + Gamble responsibly otherwise you\u2019ll end up like this twat \ud83d\ude02GN @URL,1
@user Never go full retard,1
@user I wish you well twat!,1
I would like to see certain unification at eastern world between mongoloid races of people and european eastern rac\u2026 @URL,1
@user Literally 5 minutes after the vote was in that twat Farage said on Good Morning Britain that the 350million thing was a lie.,1
dis dyke finna get brutalized about,1
You know this negro was on a tight leash. He’s hoping to score “coon points” with MAGA and gets busted. @URL,1
@user @user they tricked him into saying spic,1
&gt;Orders from ching chong\n\2018-10-25 12:49Belgium Item held by Customs Awaiting presentation to customs commissione\u2026 @URL,1
Imagine getting jumped by the Chinese mafia and one of them yells “ching chong” @URL,1
thierry henry or john terry... to ask why he's a massive fucking cunt @URL,1
@user Here in Brazil when we go vote we use our finger print for ID and we are 3rd world shithole... wh\u2026 @URL,1
@user i wanna see ur retarded dog,1
@user She anna got a clue whats going on its that mongy scouse bird from Love Island who was asking if yer\u2026 @URL,1
is that supposed to deter me from giving one lmfaoo....and not @user this nigger capitalizing their sentence and using… @URL,1
@user \ud83d\udc46CAL: here you can see how shithole countries running ruled by DEMonrats! More immigrants soon and the de\u2026 @URL,1
@user Fucking retard you are,1
@user @user Yep biased twatter turds got 12 myself for calling a white female Muslim convert a bint.,1
@user @user \ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02 the irony of unwashed crltc fans calling anyone a soup taker\ud83d\ude48\ud83d\ude48 you do remember\u2026 @URL,1
time flies when you\u2019re a faggot,1
I like how you had to retweet my comment instead of just replying to it. Quit being a faggot and fucking reply next\u2026 @URL,1
This is what unrestricted immigration does the people coming in soon turn your country into the shithole they left\u2026 @URL,1
@user Stop lil faggot,1
@user My ears : Ching chong ching chong,1
The Fucking show must go on you twat.,1
fucking cunt,1
so oomf is mexican and he just called me a nigger,1
That right there is one reason All Patriotic Americans should carry a GUN on them!!! Don't let the illegal aliens… @URL,1
@user @user @user Well I don't agree Mary. My tweet was a joke. Stephen is a twat who will be re\u2026 @URL,1
@user Stop faggot i hate you,1
the only semi ching chong song i like @URL,1
@user bro u are a fucking retard if u actually think that u are better than your viewers on twitch bro......get over yourself,1
@user @user @user @user If Statesboro is such a shithole why is it twice as big as Boo\u2026 @URL,1
@user @user @user Ok retard,1
@user @user Whichever one of you who shot bodies is in my bad books. Getting pure mongy tweets,1
You owe us an apology for for 50000 illegal aliens which arrived on our shores which the LNP have been left to deal… @URL,1
Wow... we are becoming a shithole country. @URL,1
Fucking retard. @URL,1
@user @user Wow for real. How is that the drivers issue. Uber just gets more and more retarded as time goes on,1
@user go back to your country! Oh wait you are already there. is your country now!,1
Watching Charles on Twitch is like taking care of an retarded child. If you ever let go of their hand they are gonn\u2026 @URL,1
@user No darlin yo yes spic inglish,1
It is #IndianArmy and not #HinduForces.If Hindus had forces #KashmiriPandit wouldn’t have been refugees &amp;… @URL,1
@user A brand new van at that! Shiny and spic and span.,1
paging dr. faggot...,1
@user The number of leftist extremist terrorist/mass shooters eclipses the number on the right.\nYour contenti\u2026 @URL,1
@user @user @user Comedy spic,1
@user @user So leave and move to a 'shithole' country in Africa maybe Rwanda.,1
Why would the guy that just killed a bunch of Jews support Bernie Sanders a Jew you fucking broken brained retard @URL,1
@user If the name was ching chong indi (chinese version of ayush man bharat) then would have been accepted.,1
@user Trampy little cunt chavvy \n\nCan't trust anyone even that sneaky Russian Peshy \ud83c\udd94\n\n\ud83d\ude02\ud83d\ude02,1
He\u2019s retarded @URL,1
@user Don’t do it I did it and it’s impossible to keep such a nightmare I also looked like a feminazi a… @URL,1
@user Hell I'd take it if we'd agree that illegal aliens should be deported if they did what Kavanaugh i… @URL,1
@user Trump immigration law \whites only from non shithole countries\\nTrump law,1
@user @user Don't be aggressive toward my best girl you fucking mongoloid,1
Why is drunk me such a cunt \ud83d\ude02\ud83e\udd23,1
@user @user I\u2019ve never heard retard juice iml lmao but the fact that it makes so much sense is what really brought me here,1
Portland grants $500K for immigrants' attorney fees @URL,1
The Pied Piper of Hamelin \n\nWhat a twat,1
“It is 1924 in Pascua village that settlement of Yaqui refugees in my town. There are three sisters. The first to… @URL,1
remember when this dude was on strangers with candy making retard jokes @URL,1
@user This is the most retarded thing I\u2019ve ever heard my life. Senator Feinstein you are unqualified for your job. Vote Leon,1
@user Good luck in your semi the day ya Hibs cunt,1
@user @user @user Steve Cortes is so cynical and a spic! His father doesn\u2019t even speak English at all and he\u2026 @URL,1
ching chong i absolutely,1
@user I feel like such a fat cunt,1
@user bra I have a crush on a girl named London and she has a crush on another kid (he\u2019s a retard) lol and I\u2026 @URL,1
Did Elaine give Mitch come Super T lately? Maybe he’s had a testosterone boost. Don’t tell the feminazi’s. @URL,1
You wanna know why that twat shot up that #synagogue? Just read #antisemitic social media pages like @user r\u2026 @URL,1
\u201cWhah whah whah I wish we had socialist healthcare\u201d - Every retard of America,1
@user @user @user You\u2019re a retard you\u2019re comparing Hitler to Mike Ashley. Get a grip of yourself,1
Mum offered me a pink ticket and I asked for a new coffee table instead.... WHY am I like this \ud83d\ude2b #mongol,1
What sort of mongy comes to a 2 and half hour train journey w no headphones . Cba,1
@user @user @user Well he did say he wants immigrants with blue eyes and did call us shithole countr\u2026 @URL,1
@user Rainmaker on blackbelly makes me want to die\nlike why the fuck are there just these huge retarded shape\u2026 @URL,1
@user Wanna be spic.,1
Today at a party a girl said I was retarded hot and no compliment from any dude can ever top the blushing I did.,1
this is what having a good jewish lawyer n money will do....this nigga still retarded n dumpy than a hoe @URL,1
@user you're one gay retard,1
Dont b retard see his body language. He is in gesture of respect. @URL,1
@user retard movie like most movies. Didn't like it a bit,1
adding on to this saying “ching chong” just because im asian doesnt mean i say it. Is that what all you arrogant non-asians think we say?,1
@user is not a cunt she's my friend,1
@user Stupid spic,1
@user He went full retard never go full retard @URL,1
Did he target the jews in the media? The bankers? The ZOG?\nThis faggot probably killed some stabucks barista jew and accomplished ZERO,1
For a buncha so called shithole countries we sure have been sending over some shitty fuckin people... Last week it\u2026 @URL,1
nigga what just dont be fucking retarded @URL,1
someone get mongol w me todayyyy,1
@user @user Meta world peace?,1
Peel that ass back monkey style faggot,1
@user ole fiend out lame ass negro lol,1
tu sauves des migrants @URL,1
@user keep the same energy nigger,1
shut the fuck up faggot @URL,1
@user She presents her slow from a hammock stoned off her twat waving a handful of incense sticks around the place,1
...why trash Australia make another shithole country.... @URL,1
I\u2019ve said it before and I\u2019ll say it again if you sell dope you\u2019re a straight bitch who can\u2019t man up and get a real job. Fucking faggot.,1
@user *insert ching chong ping pong meme here ( hahaha funni funni' because his surname is pronounced li… @URL,1
@user @user @user Can I dress up as you for Halloween (retard with anger issues) you ugly cunt,1
You wanna call me a nigger with your whole chest and then block meike bitch @URL,1
@user @user Let's revisit shall we...she brought up liberals and she brought up feminazi's so I… @URL,1
The unconscionable abattoir of retarded children (BMC) as led by faux SAN \u201cKestus Feyamo\u201d will NEVER understand wha\u2026 @URL,1
Fuck you dumbass bitch stupid ass idiot fucking crap load of bullshit useless ass cunt headass asshole its-impossib\u2026 @URL,1
@user Looks like you got the retarded horse from Family Guy @URL,1
@user @user Answer definitively: Do you know you're a retard?,1
I know I\u2019m cooked when I start acting retarded \ud83d\ude02,1
Lance Stephenson got that retard strength,1
You are a disrespectful twat if you start celebrating Christmas before Remembrance Day is over. \ud83e\udd37\ud83c\udffc\u200d\u2640\ufe0f,1
young negro stay focused.,1
Jackie is the only trap allowed on my timeline ok buddy retard\nJackie Chan is Chun Li Street Fighter @URL via @user,1
@user @user She ain\u2019t GAF abt Puerto Rico gay black brown \u201cshithole countries\u201d\nwomen pussies...now she mad. \ud83d\ude44\ud83d\ude44\ud83d\ude44\ud83d\ude44\ud83d\ude44\ud83d\ude44,1
why are lyft drivers so fucking retarded,1
So many mongy condescending tweets about Ronaldo as well. \n\n\u201cClap him at first and then get behind the team\u201d \n\nThan\u2026 @URL,1
@user @user ching chong ding dong,1
Well maybe I'm the faggot America #GreenDay,1
@user @user I\u2019m just grateful that my country wasn\u2019t full of savages and left it in a shithole\u2026 @URL,1
Trump follower :\n\nI'm not shit'n you one damn bit Forest Trump is get'n rid of them Kastogie raghead reporter t\u2026 @URL,1
@user @user @user You really want to go there? Lol...either you are a sheltered ignorant twat or y\u2026 @URL,1
What a pathetic cunt @URL,1
i\u2019m a faggot,1
Your game is fucked shit shite shitty twat bastard of a game,1
@user Can you get me and the one person I care about out of this shithole country please and thanks. I wanna l\u2026 @URL,1
Jenna Folwell can @user how to kill her baby but a chinaman cant learn about tiananmen square\n\n&amp; the interwebz i\u2026 @URL,1
This is good news but I'm afraid this is a feminazi man hater doing this f… @URL,1
That's what I was getting crying and crying from the retard blks across the street lmfaoo hahahahahahaha they are n\u2026 @URL,1
that’s the point nigger @URL,1
Dear mongy stoke \u2018fans\u2019 can ya stop fighting or whatever is it you\u2019re doing outside the ground so my coach can leave.. \ud83d\ude44\ud83d\ude02 #scfc #StokeCity,1
@user It was worded fine you weird cunt,1
